text,devanagari,label,type
हeyn डōṃगर खouप व्यर्थ वāटटa,हें डोंगर खूप व्यर्थ वाटटा,negative,sentence
हēṃ डōmगर खooप व्यर्थ वāटटā,हें डोंगर खूप व्यर्थ वाटटा,negative,sentence
हeyn डonगर खūप व्यर्थ वaटटa,हें डोंगर खूप व्यर्थ वाटटा,negative,sentence
हeyṃ डonगर खuप व्यर्थ वāटटaa,हें डोंगर खूप व्यर्थ वाटटा,negative,sentence
हī फुल प्रचmड निपुण आसah,ही फुल प्रचंड निपुण आसा,positive,sentence
हi फुल प्रचnड निपुण आसā,ही फुल प्रचंड निपुण आसा,positive,sentence
हie फुल प्रचnड निपुण आसa,ही फुल प्रचंड निपुण आसा,positive,sentence
हI फुल प्रचNड निपुण आसAH,ही फुल प्रचंड निपुण आसा,positive,sentence
हee फुल प्रचnड निपुण आसaa,ही फुल प्रचंड निपुण आसा,positive,sentence
हeyn घडयahळ प्रचmड भिरamत वaaटटā,हें घडयाळ प्रचंड भिरांत वाटटा,negative,sentence
हeyn घडयaळ प्रचmड भिरahnत वaटटah,हें घडयाळ प्रचंड भिरांत वाटटा,negative,sentence
हen घडयaaळ प्रचnड भिरaanत वaaटटaa,हें घडयाळ प्रचंड भिरांत वाटटा,negative,sentence
हAYN घडयAAळ प्रचNड भिरAHṂत वAHटटAH,हें घडयाळ प्रचंड भिरांत वाटटा,negative,sentence
हEN घडयĀळ प्रचṂड भिरANत वĀटटĀ,हें घडयाळ प्रचंड भिरांत वाटटा,negative,sentence
हEN SHिक्Ṣण अतिŚय महĀग यĒतA,हें शिक्षण अतिशय महाग येता,negative,sentence
हen shिक्shण अतिshय महaaग यeतaa,हें शिक्षण अतिशय महाग येता,negative,sentence
हEṂ Sिक्Ṣण अतिSय महAHग यEYतĀ,हें शिक्षण अतिशय महाग येता,negative,sentence
हayṃ śिक्ssaण अतिśय महāग यeyतah,हें शिक्षण अतिशय महाग येता,negative,sentence
हeṃ saिक्sण अतिsaय महaग यeyतa,हें शिक्षण अतिशय महाग येता,negative,sentence
हEYM चित्र बरIEच कĀरण यĒतA,हें चित्र बरीच कारण येता,neutral,sentence
हen चित्र बरeeच कaaरण यeतaa,हें चित्र बरीच कारण येता,neutral,sentence
हen चित्र बरieच कāरण यeतā,हें चित्र बरीच कारण येता,neutral,sentence
हEN चित्र बरIच कAHरण यEYतA,हें चित्र बरीच कारण येता,neutral,sentence
हayṃ चित्र बरeeच कāरण यēतaa,हें चित्र बरीच कारण येता,neutral,sentence
हēm फowन बरiच स्पssa्ट जahलeym,हें फोन बरीच स्पष्ट जालें,positive,sentence
हen फoन बरeeच स्पsh्ट जaaलen,हें फोन बरीच स्पष्ट जालें,positive,sentence
हeṃ फōन बरieच स्पs्ट जāलēṃ,हें फोन बरीच स्पष्ट जालें,positive,sentence
हeṃ फohन बरiच स्पsh्ट जahलayn,हें फोन बरीच स्पष्ट जालें,positive,sentence
हeyn फowन बरiच स्पs्ट जāलēm,हें फोन बरीच स्पष्ट जालें,positive,sentence
हen सॉफ्टवeअर अतिshय तरुण दिसतaa,हें सॉफ्टवेअर अतिशय तरुण दिसता,positive,sentence
हAYṂ सॉफ्टवEYअर अतिSय तरुण दिसतAH,हें सॉफ्टवेअर अतिशय तरुण दिसता,positive,sentence
हAYN सॉफ्टवĒअर अतिŚय तरुण दिसतAH,हें सॉफ्टवेअर अतिशय तरुण दिसता,positive,sentence
हēm सॉफ्टवēअर अतिsaय तरुण दिसतa,हें सॉफ्टवेअर अतिशय तरुण दिसता,positive,sentence
